zona,periodo,valor,url
Andalucía,2001 1T,695.8325604505503,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2001 2T,726.3683971871136,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2001 3T,756.5039176529192,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2001 4T,781.3345201916649,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2002 1T,815.8803835923757,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2002 2T,854.4006520031658,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2002 3T,885.2710415086628,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2002 4T,924.0341071695544,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2003 1T,958.5297274760156,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2003 2T,997.4145823790108,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2003 3T,1055.5115941263368,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2003 4T,1099.8479380421122,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2004 1T,1149.7322520526582,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2004 2T,1229.4614864600817,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2004 3T,1282.9084875228614,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2004 4T,1333.83703587201,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2005 1T,1397.0685400306995,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2005 2T,1481.8558705599216,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2005 3T,1547.2386235199738,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2005 4T,1604.048804968516,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2006 1T,1662.1060663290878,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2006 2T,1716.5645088241658,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2006 3T,1769.3508730813578,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2006 4T,1843.0702910271195,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2007 1T,1869.491233658773,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2007 2T,1895.1124112195912,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2007 3T,1919.0779501362215,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2007 4T,1926.3126500454075,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2008 1T,1902.855683348469,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2008 2T,1886.0320856392227,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2008 3T,1870.637695213074,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2008 4T,1824.8372317376911,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2009 1T,1765.1033362986143,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2009 2T,1737.6637787662048,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2009 3T,1732.918659588735,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2009 4T,1726.9355531962449,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2010 1T,1698.9435177320815,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2010 2T,1650.5943642440272,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2010 3T,1623.496454748009,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2010 4T,1593.665684916003,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2011 1T,1564.8777175740902,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2011 2T,1545.65780585803,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2011 3T,1499.171419903896,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2011 4T,1471.026806634632,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2012 1T,1429.7790688782109,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2012 2T,1386.4276018731416,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2012 3T,1345.1826006243805,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2012 4T,1321.5750668747935,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2013 1T,1255.9711556249313,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2013 2T,1223.7290448083104,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2013 3T,1191.649660376493,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2013 4T,1169.3293283662383,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2014 1T,1131.0911094554128,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2014 2T,1122.453009818471,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2014 3T,1108.0008699394905,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2014 4T,1091.98628997983,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2015 1T,1086.6480966599431,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2015 2T,1079.0001655533144,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2015 3T,1088.7161218511048,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2015 4T,1090.0885739503683,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2016 1T,1103.53824786652,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2016 2T,1103.292215955507,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2016 3T,1092.8111386518356,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2016 4T,1096.6217533998142,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2017 1T,1095.787184466605,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2017 2T,1100.708528155535,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2017 3T,1114.215176051845,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2017 4T,1118.36245982216,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2018 1T,1123.4331532740532,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2018 2T,1141.2492694246844,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2018 3T,1147.8578898082285,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2018 4T,1161.2579632694092,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2019 1T,1147.0626544231363,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2019 2T,1163.927151474379,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2019 3T,1177.922328738743,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2019 4T,1171.2794429129144,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2020 1T,1179.5991809709717,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2020 2T,1196.880992195925,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2020 3T,1187.072355317555,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2020 4T,1192.1525335651968,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2021 1T,1171.0406998970511,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2021 2T,1218.2307732102304,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2021 3T,1255.5277440823766,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2021 4T,1289.401849000789,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2022 1T,1300.3840046161083,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2022 2T,1315.6301852320703,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2022 3T,1348.023708513811,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2022 4T,1398.8075789712705,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2023 1T,1418.4890183641526,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2023 2T,1414.0870727613703,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2023 3T,1437.588803857975,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2023 4T,1464.0315271125828,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2024 1T,1433.625360511414,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2024 2T,1447.716471204467,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2024 3T,1439.2786790205655,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2024 4T,1512.6140693130603,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2025 1T,1501.96574529102,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2025 2T,1564.6163108515898,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2025 3T,1614.903121987781,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2025 4T,1646.540459580239,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2026 1T,1656.1328215863668,https://www.tinsa.es/precio-vivienda/andalucia/
Andalucía,2026 2T,1730.758220821412,https://www.tinsa.es/precio-vivienda/andalucia/
Málaga,2001 1T,882.8513225074576,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2001 2T,939.7208183863756,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2001 3T,988.2172349405678,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2001 4T,1023.4677220762168,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2002 1T,1062.2410609058038,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2002 2T,1129.3583645434824,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2002 3T,1175.7346001667604,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2002 4T,1229.5039761000562,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2003 1T,1283.9569337756616,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2003 2T,1367.4972051394684,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2003 3T,1473.969123083681,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2003 4T,1557.3363743878526,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2004 1T,1651.4126553496994,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2004 2T,1772.737164919664,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2004 3T,1880.308188228272,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2004 4T,1952.102432936963,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2005 1T,2035.3436361025151,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2005 2T,2101.2061816615087,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2005 3T,2181.864588996905,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2005 4T,2229.118753398143,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2006 1T,2288.606337548766,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2006 2T,2347.9331939464782,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2006 3T,2382.230716367887,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2006 4T,2436.280029820732,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2007 1T,2451.97421789244,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2007 2T,2484.2675465036427,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2007 3T,2504.704867902185,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2007 4T,2500.049740741312,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2008 1T,2516.7652444447867,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2008 2T,2483.662602487332,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2008 3T,2449.262881492399,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2008 4T,2389.9701288954398,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2009 1T,2294.394477337264,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2009 2T,2213.85616214827,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2009 3T,2134.8544049480824,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2009 4T,2081.3250429688496,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2010 1T,2056.32768578131,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2010 2T,2008.9856514687856,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2010 3T,1960.3831409612717,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2010 4T,1923.1714845767629,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2011 1T,1879.8505339022884,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2011 2T,1831.793520341373,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2011 3T,1774.9071839942803,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2011 4T,1729.5629103965684,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2012 1T,1691.2085462379412,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2012 2T,1626.3402677427648,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2012 3T,1569.6873606456588,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2012 4T,1524.0856368209638,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2013 1T,1453.4373395052953,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2013 2T,1415.6569237031772,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2013 3T,1386.0661890461731,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2013 4T,1333.069273427704,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2014 1T,1314.6699143878775,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2014 2T,1298.3552286327267,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2014 3T,1275.095617179636,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2014 4T,1261.9989703077815,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2015 1T,1247.5790388780024,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2015 2T,1246.1797233268014,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2015 3T,1273.0961539960808,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2015 4T,1269.2460123976484,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2016 1T,1285.588847438589,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2016 2T,1287.7244684631537,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2016 3T,1306.105481077892,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2016 4T,1314.774663400759,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2017 1T,1334.4593180404554,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2017 2T,1342.3787048242732,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2017 3T,1378.695282894564,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2017 4T,1401.0607457104932,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2018 1T,1415.660527426296,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2018 2T,1456.5441164557776,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2018 3T,1473.8898078290222,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2018 4T,1513.4507686974134,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2019 1T,1535.4244612184482,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2019 2T,1571.873276731069,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2019 3T,1584.0690260386414,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2019 4T,1599.754175623185,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2020 1T,1620.4711053739109,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2020 2T,1600.276362170402,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2020 3T,1602.2424727992016,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2020 4T,1618.754478843823,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2021 1T,1634.775475554074,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2021 2T,1657.7473466490712,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2021 3T,1683.987916946611,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2021 4T,1719.1755596954135,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2022 1T,1739.8550257377044,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2022 2T,1770.654493270783,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2022 3T,1806.8699145184,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2022 4T,1848.758436483384,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2023 1T,1869.728614816912,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2023 2T,1904.6019172857104,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2023 3T,1954.7544667708407,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2023 4T,1992.4321762483116,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2024 1T,2032.5189314643596,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2024 2T,2082.9820698064696,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2024 3T,2137.5017110484346,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2024 4T,2215.9184697487826,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2025 1T,2280.784360852902,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
Málaga,2025 2T,2349.067615556296,https://www.tinsa.es/precio-vivienda/andalucia/malaga/
